id,title,genres,overview,poster,backdrop,rating,year,runtime,language,trailer_url
414206,Shivalinga,,"Shivalinga is story weaved around a murder mystery. Who killed Rahim? Why was he killed? Is it murder of Suicide, CID Shivu (Shivrajkumar) investigates the murder mystery. But, what is Shivu's wife's involvement...",https://image.tmdb.org/t/p/w500/xjKpHxpWlOnYfcWFYSb9A5231ae.jpg,https://image.tmdb.org/t/p/original/xe5jGJyGJsELbbWt179AVhU8vZO.jpg,6.1,2016,151 min,kn,https://www.youtube.com/watch?v=mG-kUNI1Y-I
398892,Viraat,Action,"The story thinly revolves around power shortage aptly freshened up by ample doses of action, comedy and love. Viraat Prasad (Darshan) is a businessman who wants to provide a solution to the existing power problem and in consultation with the chief minister, a role played by Suhasini, he plans to build a thermal power project. Enter Surendra Singh (Ravi Shankar), an opportunist, who tries to distract the chief minister and take over the project. But the project is handed over to Viraat which does not go down well with Singh. Balancing the friction and the action is romance involving three ladies - Keerthi (Chaitra Chandranath), Spoorthi (Vidisha Srivastava) and Preethi (Isha Chawla), who are head over heels for Viraat, but the latter chooses one among them, managing to maintain his friendship with the other two. How does he handle Singh and the thermal project and who does he select as his love runs in parallel and forms the crux of the film.",https://image.tmdb.org/t/p/w500/9WSOcshnOuOm4j0jSPklJpB02EI.jpg,https://image.tmdb.org/t/p/original/41uojEg0fpEMemiGBbDA3rYXFlu.jpg,4.7,2016,145 min,kn,https://www.youtube.com/watch?v=UNJ6HLX84hQ
678470,Kotigobba 3,"Action, Crime, Thriller","Sathya, a philanthropist who now runs an orphanage, has to go to Poland for the treatment of young Janu. While there, an international criminal named Ghost carries out heists. Who is Ghost? And what has Sathya got to do with it all?",https://image.tmdb.org/t/p/w500/sm1fiwP8ecOIyB5nO5Dc9l7DGd4.jpg,https://image.tmdb.org/t/p/original/7vfbcmRNZmPnW5e4wcHg1LiAzKR.jpg,5.8,2021,140 min,kn,
1030157,Kranti,"Action, Thriller","Kranti Rayanna, a business tycoon in Europe is invited by his favorite teacher to attend the Centenary celebrations of the school. Kranti begins a revolution and takes the fight on with Salatri Group trying to takeover 12,000 government schools and privatize them.",https://image.tmdb.org/t/p/w500/sQSUpdPwzby0c6hG5ViN3iQnchx.jpg,https://image.tmdb.org/t/p/original/srVCG7w7JFcoqLlJe2NLgWN1MJr.jpg,4.8,2023,163 min,kn,
513394,Rajaratha,"Romance, Adventure","Rajaratha is a 2018 Indian Kannada romantic comedy film written and directed by Anup Bhandari who also composed the film's music. It stars Nirup Bhandari and Avantika Shetty in the lead roles in their second collaboration with the director after the success of RangiTaranga. The film was dubbed in Telugu as Rajaratham (English: Royal Chariot) with Rana Daggubati replacing Puneeth Rajkumar as the narrator. Arya, who made his debut in Kannada cinema for the first time with the film, features in a supporting role alongside P. Ravishankar and Sruthi Hariharan.",https://image.tmdb.org/t/p/w500/fatyAHRdowfoieGFHdDN82q1Jbj.jpg,https://image.tmdb.org/t/p/original/qHRnkibmTsbOcfoiEGEWFNmHTxA.jpg,6.2,2018,143 min,kn,https://www.youtube.com/watch?v=dcWqmQXWwoo
1168102,Sapta Sagaradaache Ello - Side B,"Romance, Drama, Thriller",Manu is released from prison and strives to rekindle his love with Priya.,https://image.tmdb.org/t/p/w500/hG6RJtxllcrZiH5wyZsvTuLxqNX.jpg,https://image.tmdb.org/t/p/original/7W9IRzYMu5ioZdJJXAuEwqBALZC.jpg,7.5,2023,146 min,kn,https://www.youtube.com/watch?v=Lov_011EEHs
499990,Mufti,"Action, Thriller","An undercover cop goes into the big bad world of Ronapura, an place taken over by a don named Bhairathi Ranagal, where his safety may be compromised.",https://image.tmdb.org/t/p/w500/5hy2xFwliQcc4XFcz8kCCbjNy1e.jpg,https://image.tmdb.org/t/p/original/soZKBeb1aklqZ10NDpqwpx0BoUR.jpg,8.625,2017,146 min,kn,
454113,Raajakumara,"Family, Drama","A dutiful son, a prince in his fathers' eyes, retains his purity of character despite the many challenges thrown his way.",https://image.tmdb.org/t/p/w500/lbpETE00BtXQ3LVoYlamrfsTEnF.jpg,https://image.tmdb.org/t/p/original/anwBonJKLcWcBMYYMslLLVcfMvC.jpg,6.8,2017,148 min,kn,https://www.youtube.com/watch?v=q9Yh9HcOmlo
1516532,Bandook,"Crime, Drama","When brutal murders haunt a remote river island, a retrieval team and a determined investigator uncover chilling secrets buried deeper than the bodies.",https://image.tmdb.org/t/p/w500/1sZjufPXgkPEUbGMuDvKM5swyHp.jpg,https://image.tmdb.org/t/p/original/plcuFba9OxnkJVHWUhIah6WM2KC.jpg,0.0,2025,155 min,kn,https://www.youtube.com/watch?v=7UwtJtUFkZY
931953,Huttu Habbada Shubhashayagalu,,"At a birthday party, birthday boy Avinash was murdered by someone in the house. Who is the killer and what is the motive behind the crime?",https://image.tmdb.org/t/p/w500/igqqasyMVaM4HQ8gW6uoPJu0QvG.jpg,https://image.tmdb.org/t/p/original/b6IlbuzmxE9E73SuOFTjAjNAbfO.jpg,0.0,2021,135 min,kn,
1371678,Just Married,"Drama, Romance, Comedy","A man from a prestigious family discovers he shares his ancestors' weakness for infidelity. As his marriage suffers, he must choose between breaking this generational pattern or losing his wife's trust forever.",https://image.tmdb.org/t/p/w500/pYCodaciK1XYDM6hAe8nSEZRcv7.jpg,https://image.tmdb.org/t/p/original/Abzx76hkdXfGZiDx3ragbrQVCm7.jpg,0.0,2025,N/A,kn,https://www.youtube.com/watch?v=dCALX0D5l9Y
282590,Vajrakaya,Romance,Vajrakaya is a Kannada film directed by Harsha A and produced by C. R. Manohar and C R Gopi. The film stars  and Shivaraj Kumar in lead roles. Music was composed by Arjun Janya.,https://image.tmdb.org/t/p/w500/lvKUeeTJZFX0XyzPxZYROZjsu5j.jpg,https://image.tmdb.org/t/p/original/tNaEcnRfd5CIiMsDcgJdbfFvqL5.jpg,4.3,2015,N/A,kn,
741354,Hero,"Comedy, Thriller","A barber decides to kill his ex-girlfriend, who is married to a mafia head. While he comes prepared for this to their residence, he gets stuck in a web of misadventures.",https://image.tmdb.org/t/p/w500/xZAxSiL5csPIe6Q1V8pbwz69U5m.jpg,https://image.tmdb.org/t/p/original/ipd4mfEjEoCc7YOpji6LPzEVC3F.jpg,5.7,2021,125 min,kn,
412075,Chakravyuha,"Thriller, Action",A young man (Puneeth Rajkumar) finds himself in too deep after taking an injured protester to a hospital.,https://image.tmdb.org/t/p/w500/pgh7yGHIcz2YvnqHuvr5BJ3bibZ.jpg,https://image.tmdb.org/t/p/original/amFL7uxrErwFlZbUFFHP1KUTZOz.jpg,6.2,2016,124 min,kn,https://www.youtube.com/watch?v=a13ErnZfkSs
1147302,BOSS,Drama,A story about a girl of the 21st century who wants to build her world.,https://image.tmdb.org/t/p/w500/ijFqf8XsThkSnTCqchrl5RS82YS.jpg,,0.0,2024,145 min,or,
1143227,Sita,Drama,"The daughter of an agricultural family is completely reliant on her father, the family`s lone breadwinner. The father experiences a loss as a result of climate change, leading to a mental breakdown. The daughter, who is pursuing a career in agriculture, protests for farmer`s rights, prompting the Chief Minister to make an audacious offer to act as CM for three days.",https://image.tmdb.org/t/p/w500/p71nA5BUIUqHuXU15KvRuvNUfoU.jpg,,0.0,2024,121 min,or,
1324790,Khoka Bhai Tama Pain,"Drama, Music, Romance","Akki's journey of love and rejection takes an unexpected turn when he's guided by the soulful songs of the legendary artist Khoka Bhai, leading him to hope for reconciliation.",https://image.tmdb.org/t/p/w500/p5ljntelN0YrQt0HOFVBkoLqtk8.jpg,,0.0,2024,153 min,or,
510792,Bye Bye Dubai,,Nisha lives in Odisha and is in love with Prem who is obsessed about going to Dubai where her twin sister lives. But Prem's father creates problems for them with his rigid views and principles.,,,0.0,2016,N/A,or,
1113411,Shayari Shayari,"Romance, Drama",,https://image.tmdb.org/t/p/w500/wbENTDj9X421yg1U1EnmlRFAIvx.jpg,,0.0,2023,148 min,or,
1244007,Kemiti E Samparka,Drama,"Pratyush hoped to take Priya and build a beautiful family with her while Priya believed that after finding Pratyusha, she would paint a complete picture of herself on the canvas of her incomplete life. Will everything work out for them or does fate have other plans for them?",https://image.tmdb.org/t/p/w500/z7yfxPts1q2Wp0GeVJCLRLuNQSz.jpg,,0.0,2024,159 min,or,
1104972,Saragapuraru Asichi Priya,"Comedy, Drama","Menaka, an Apsari from Swargaloka gets punished for her wrong deeds and had to come to earth as her punishment. While hesitant to come at first, Menaka denies to go back to Swargaloka after she falls in love with an earth boy.",https://image.tmdb.org/t/p/w500/n1LoQ0lKWbmjcM2hQB1aJNrsLw2.jpg,,0.0,2023,N/A,or,
1155631,Jwain Amara American,Drama,,https://image.tmdb.org/t/p/w500/g9MQHV0SpQV0w0RLrvcXWnircZ3.jpg,,0.0,2023,N/A,or,
1681970,Kangula: Maa Kali Ra Danda Nacha,,"Village of Kangula, Odisha, the story follows a carefree boy from a Danda Naacha troupe whose life changes during the sacred festival of Kangula Maa. As devotion, rivalry, and destiny collide, faith paves the way for a powerful divine turn",https://image.tmdb.org/t/p/w500/nWGhcfN2JHy8FUO3b2BxutdaVM6.jpg,,0.0,2026,122 min,or,
1052128,Phalguna Chaitra,"Family, Romance, Drama",Kabya is an architect who gets an assignment to renovate a vintage house in a remote hilly small town of Odisha. There he meets the chirpy and bubbly interior decorator Smruti who is also the granddaughter of the head of the house Das Babu. Kabya and Smruti fall in love while renovating the house together. But then something agonizing happens which changes the dynamics of all the relationships around.,https://image.tmdb.org/t/p/w500/auVPYlCZ5KTPnCJTCdPGNidRu7k.jpg,https://image.tmdb.org/t/p/original/fLSYau77Fwd1YweHmMMoqZP5Lzy.jpg,0.0,2023,138 min,or,https://www.youtube.com/watch?v=mCAPjNVTFPA
1078419,Bhija Matira Swarga,Drama,"Set in the heartland of rural Odisha, Bhija Matira Swarga unravels the story of hope, despair, attitudes and motivations of humans. Things end. Time passes. People leave. And life still goes on.",https://image.tmdb.org/t/p/w500/aMDwCuER62ogRQ4qghUkR6q1Xhr.jpg,https://image.tmdb.org/t/p/original/o1k7Zld5sNIMfxUU4mIyaQy7Sxe.jpg,0.0,2022,94 min,or,
1101965,Bahaghara dot com,"Family, Comedy",A boy lives with his widowed mother. His mother puts pressure on him to marry. But he doesn't want the burden of marriage this fast in his life. He wanted to enjoy life. Because of this he plots a contract marriage with a village girl for one year. But later their relationship develops into love.,https://image.tmdb.org/t/p/w500/9mszJwKGyHHt7OTmprFbB3QlVm6.jpg,,0.0,2023,N/A,or,
1099970,Prem For Sale,"Romance, Comedy",,https://image.tmdb.org/t/p/w500/4xxgViLbYQHTgvGyCHg5OcHI2jw.jpg,,0.0,2023,150 min,or,https://www.youtube.com/watch?v=V0NcZJUO5SE
1087910,Ajatshatru,,,,,0.0,2018,N/A,or,
1322880,Rasagola Kahara?,Drama,This is the tale of a multicultural couple deeply in love. They unite to seek their parents’ blessing for their marriage. All is well until a harmless conversation about the origin of ‘Rasagola’ sparks a heated argument between the families. Will they set aside their differences for the sake of their loved ones?,https://image.tmdb.org/t/p/w500/AfAKHXKVZcRYYusXqpm2kS3MEK2.jpg,,0.0,2024,138 min,or,
1228087,Samaya Kahiba Kie Kahara,Family,"Directed by Braja Singh, Samaya Kahiba Kia Kahara is an Odia movie starring Amlan Das in the lead.",https://image.tmdb.org/t/p/w500/tQLvldKm1SrGxUA9LUFPf3ko1r5.jpg,,0.0,2024,140 min,or,
1255476,Dui Dune Panch,Drama,"Raju, fixated on wealth, exploits villagers with deceitful investment schemes promising double returns. He inadvertently becomes a puppet for a local MLA and his son. What will happen when the MLA's control tightens? Will Raju resist?",https://image.tmdb.org/t/p/w500/47ISZjJLPlNq0GjfQLJ4gdW2LFB.jpg,,0.0,2024,136 min,or,
1031633,Nani Ma,"Documentary, History","Musamoni Panigrahi (1920s–2017), fondly called “Nani Ma” by her neighbours, appears in the centre of this first film in the Baleswari dialect of India's Odia language. The story revolves around folklore and folk songs narrated by Nani Ma. Born in the 1920s in pre-independent rural India in a coastal village in the Balasore district of Odisha, she never got to go beyond the first few days of school.  The film is an alternate history of a society broken through colonization, Brahminical patriarchy and a post-famine (Orissa famine of 1866, killing nearly 5 million people, one-third of the population), and the dominance of formal writing over spoken tongues. Three academics -- Damayanti Beshra, PhD (recipient of India’s fourth civilian award, “Padma Shri”), Panchanan Mohanty, PhD (noted linguist), and Laxmikanta Tripathy, PhD, DLitt (anthropologist and author) -- also appear in the film to provide contextual commentary on patriarchy, oral history and the sociolinguistic diversity.",https://image.tmdb.org/t/p/w500/z0kbaVY26ubVdOobr0c3TrTZIok.jpg,https://image.tmdb.org/t/p/original/jas7RvxXicLTzZdjac3Y3AzFrCI.jpg,10.0,2022,35 min,or,
1155126,Maharshi,Drama,"Jayee Rajguru, the first martyr of our freedom struggle against the British, was born in Puri in 1739 to a Brahmin family and his father was the royal priest of the King of Khordha. After his father's demise, Jayee took over the reins but the king was a minor, so all the responsibilities of the kingdom fell on him. Can he successfully guide the kingdom through East India Company's tyranny?",https://image.tmdb.org/t/p/w500/lvZVGB6z4Af3Zi1GnALRTOAmnM5.jpg,,0.0,2023,131 min,or,
1233188,Ei Ama Prema Kahani,Romance,Sidhu and Alasi grow up together harbouring feelings for each other. Sidhu sacrifices his career to help Alasi become an officer. Her mother wishes to get Alasi married to an educated and employed boy. Can Sidhu win over the family?,https://image.tmdb.org/t/p/w500/2C7p7whySAD0f3OtGdPHWemgCOl.jpg,,0.0,2024,168 min,or,
523277,Manmarziyaan,"Romance, Drama",A spirited girl finds herself caught in a complicated love triangle while burdened with societal and familial pressures.,https://image.tmdb.org/t/p/w500/spTuL3PJFYQsxBdAHbUJlHtwwyi.jpg,https://image.tmdb.org/t/p/original/wMiOXnNvt9duYohroSl3ZszByu1.jpg,6.743,2018,155 min,hi,https://www.youtube.com/watch?v=ToxnuakJrqE
1481041,Ginny Wedss Sunny 2,"Romance, Comedy, Drama","A mismatched pair, with a storyline involving a wrestler and a vibrant girl, combining romance, comedy, and drama.",https://image.tmdb.org/t/p/w500/8lovlbsow4B5KbznLYDNky8usgc.jpg,https://image.tmdb.org/t/p/original/trE9nNGSgyrSNdHgIiN42CQ12lZ.jpg,0.0,2026,134 min,hi,https://www.youtube.com/watch?v=8GYsnraCOrg
1227739,Homebound,Drama,"Two childhood friends from a small North Indian village chase a police job that promises them the dignity they’ve long been denied. But as they inch closer to their dream, mounting desperation threatens the bond that holds them together.",https://image.tmdb.org/t/p/w500/vyezjSvSdLO0bvr6jSNuFi6yuiw.jpg,https://image.tmdb.org/t/p/original/v9w0xds8GUzOwHTZRuw2yeObRzD.jpg,7.633,2025,122 min,hi,https://www.youtube.com/watch?v=WojNkusud84
556271,Kalank,"Drama, Romance","Set in 1945, in Pre-Independent India, the elite, opulent and solemn world of the Chaudhry family, and the wild, mysterious and musical underbelly of the town, Hira Mandi, clash when Roop Chaudhry encounters Zafar, a daredevil from Hira Mandi, unleashing deep-buried truths, secrets of betrayal and affairs that threaten to bring both worlds crashing down.",https://image.tmdb.org/t/p/w500/aU4DMIzR7u3EHqQ123oLmi9JTbL.jpg,https://image.tmdb.org/t/p/original/dcoqmFVrcPw2lTcuJOxsAmZOG9n.jpg,5.8,2019,166 min,hi,https://www.youtube.com/watch?v=jYPTZs7iPqc
599925,Shershaah,"Action, Drama, Thriller, War","Inspired by the life of Captain Vikram Batra (PVC), the film celebrates his bravery, valiant spirit and honors his invaluable sacrifice during the Kargil War of 1999, at the age of 24.",https://image.tmdb.org/t/p/w500/zGvFnwoXJKrYnKhoVPytqkqCJ8V.jpg,https://image.tmdb.org/t/p/original/AguDwIJdqUFEUXlmXyixotE0WnT.jpg,7.302,2021,135 min,hi,
802403,Ajeeb Daastaans,"Drama, Romance",An anthology of four stories that explore the surprising ways in which unexpected catalysts inflame the uncomfortable emotions simmering under fractured relationships.,https://image.tmdb.org/t/p/w500/5KHjF8H2bqvQdmvkmeAlFjKXkmB.jpg,https://image.tmdb.org/t/p/original/lrE4Oed7CEDfYL61twc4Pe7kPsB.jpg,6.106,2021,142 min,hi,
352173,Drishyam,"Mystery, Thriller, Drama","When his family stares down the barrel of criminal charges, a commoner channels his street smarts and knowledge of action films to tie the long arm of the law into an investigative Gordian knot.",https://image.tmdb.org/t/p/w500/gIClWRv5OSe8rl5Koi0AeUcCZ9Z.jpg,https://image.tmdb.org/t/p/original/5jxesZtbjNtsDitSBvK1amtd7o2.jpg,7.531,2015,163 min,hi,https://www.youtube.com/watch?v=EtXlAVd-uBQ
606717,Angrezi Medium,"Drama, Comedy","When his daughter decides to further her studies in London, a hardworking Haryanvi businessman does everything in power to make her dreams come true.",https://image.tmdb.org/t/p/w500/hT41Fi3NAqkPpNkWt7imaOtxGDP.jpg,https://image.tmdb.org/t/p/original/b7KaTQgoiicSC6bTU9xax8b9tz9.jpg,6.993,2020,145 min,hi,https://www.youtube.com/watch?v=lzlOsbGrlVA
720557,Tiger 3,"Action, Adventure, Thriller","Following the events of Tiger Zinda Hai, War, and Pathaan, Avinash Singh Rathore returns as Tiger but this time the battle is within. He has to choose between his country or family as an old enemy is after his life, who claims that his family was killed by Tiger. He holds Tiger captive in Pakistan as the Indian agent's loyalty towards his country faces its biggest test.",https://image.tmdb.org/t/p/w500/7wgED7Yx9VLcNWSO91VgwicHmMD.jpg,https://image.tmdb.org/t/p/original/kqSxCsGIT4rqrZTTMpYP8RIzojv.jpg,5.779,2023,155 min,hi,https://www.youtube.com/watch?v=9Xmfb5hmlfI
